company_key,symbol,company_archetype,canonical_metric,metric_applicability,comparison_scope,period_type,period_start,period_end,dimensions,semantic_key,semantic_key_inputs,av_semantic_key,sec_semantic_key,av_observation_id,sec_observation_id,av_observation_id_inputs,sec_observation_id_inputs,av_endpoint,av_field,av_value,av_unit,av_raw_file,sec_taxonomy,sec_candidate_concepts,sec_selected_concept,sec_value,sec_unit,sec_form,sec_accession,sec_filed_at,sec_raw_file,normalization_rule,absolute_difference,relative_difference,comparison_status,rationale,source_status_original,manual_notes
NYSE:JPM,JPM,banking,balance.total_liabilities,APPLICABLE,LATEST_COMMON_ANNUAL,instant,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_4b666f291cbab623ec24c311,"{""canonical_metric"":""balance.total_liabilities"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""instant""}",sem_4b666f291cbab623ec24c311,sem_4b666f291cbab623ec24c311,obs_4247e28888781f04d164fca6,obs_1122e71282f9f077da06077a,"{""endpoint"":""BALANCE_SHEET"",""field"":""totalLiabilities"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt"",""semantic_key"":""sem_4b666f291cbab623ec24c311"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0001628280-26-008131"",""concept"":""Liabilities"",""filed_at"":""2026-02-13"",""form"":""10-K"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_4b666f291cbab623ec24c311"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,totalLiabilities,4062462000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt,us-gaap,Liabilities:present,Liabilities,4062462000000,USD,10-K,0001628280-26-008131,2026-02-13,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,0,0,MATCH,selected Liabilities by form/end/duration/unit; latest filed observation wins,MATCH,
NYSE:JPM,JPM,banking,balance.total_liabilities,APPLICABLE,LATEST_COMMON_QUARTER,instant,2026-03-31,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_6590aac61b00bffd17902749,"{""canonical_metric"":""balance.total_liabilities"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-03-31"",""period_type"":""instant""}",sem_6590aac61b00bffd17902749,sem_6590aac61b00bffd17902749,obs_8c5922c27fa57b8b0ee97081,obs_72979c2c21a29dc910d08e68,"{""endpoint"":""BALANCE_SHEET"",""field"":""totalLiabilities"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt"",""semantic_key"":""sem_6590aac61b00bffd17902749"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0001628280-26-029344"",""concept"":""Liabilities"",""filed_at"":""2026-05-01"",""form"":""10-Q"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_6590aac61b00bffd17902749"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,totalLiabilities,4536437000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt,us-gaap,Liabilities:present,Liabilities,4536437000000,USD,10-Q,0001628280-26-029344,2026-05-01,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,0,0,MATCH,selected Liabilities by form/end/duration/unit; latest filed observation wins,MATCH,
NYSE:JPM,JPM,banking,balance.total_equity,APPLICABLE,LATEST_COMMON_ANNUAL,instant,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_8d3e89e87156c43a6e554a43,"{""canonical_metric"":""balance.total_equity"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""instant""}",sem_8d3e89e87156c43a6e554a43,sem_8d3e89e87156c43a6e554a43,obs_84edab349a8f50af69c79e7f,obs_ddd589f814f1ec9ea5ffabfe,"{""endpoint"":""BALANCE_SHEET"",""field"":""totalShareholderEquity"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt"",""semantic_key"":""sem_8d3e89e87156c43a6e554a43"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0001628280-26-008131"",""concept"":""StockholdersEquity"",""filed_at"":""2026-02-13"",""form"":""10-K"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_8d3e89e87156c43a6e554a43"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,totalShareholderEquity,362438000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt,us-gaap,StockholdersEquity:present; StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest:present,StockholdersEquity,362438000000,USD,10-K,0001628280-26-008131,2026-02-13,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,0,0,MATCH,selected StockholdersEquity by form/end/duration/unit; latest filed observation wins,MATCH,
NYSE:JPM,JPM,banking,balance.total_equity,APPLICABLE,LATEST_COMMON_QUARTER,instant,2026-03-31,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_2b3a502d5bf148771e13bdfc,"{""canonical_metric"":""balance.total_equity"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-03-31"",""period_type"":""instant""}",sem_2b3a502d5bf148771e13bdfc,sem_2b3a502d5bf148771e13bdfc,obs_9a8693fc0f292c055cd319bd,obs_090397ada4202713c57386f2,"{""endpoint"":""BALANCE_SHEET"",""field"":""totalShareholderEquity"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt"",""semantic_key"":""sem_2b3a502d5bf148771e13bdfc"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0001628280-26-029344"",""concept"":""StockholdersEquity"",""filed_at"":""2026-05-01"",""form"":""10-Q"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_2b3a502d5bf148771e13bdfc"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,totalShareholderEquity,364038000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt,us-gaap,StockholdersEquity:present; StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest:present,StockholdersEquity,364038000000,USD,10-Q,0001628280-26-029344,2026-05-01,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,0,0,MATCH,selected StockholdersEquity by form/end/duration/unit; latest filed observation wins,MATCH,
NYSE:JPM,JPM,banking,balance.total_debt,APPLICABLE,LATEST_COMMON_ANNUAL,instant,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_5695da918e3b1c8ff896b5a3,"{""canonical_metric"":""balance.total_debt"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""instant""}",sem_5695da918e3b1c8ff896b5a3,sem_5695da918e3b1c8ff896b5a3,obs_1319234f13572eda787328e9,obs_c8bdb4e1d4235aa27c935f69,"{""endpoint"":""BALANCE_SHEET"",""field"":""shortLongTermDebtTotal"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt"",""semantic_key"":""sem_5695da918e3b1c8ff896b5a3"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":"""",""concept"":"""",""filed_at"":"""",""form"":"""",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_5695da918e3b1c8ff896b5a3"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,shortLongTermDebtTotal,499982000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt,us-gaap,LongTermDebtAndFinanceLeaseObligationsCurrent:missing; LongTermDebtCurrent:missing; ShortTermBorrowings:present; LongTermDebtAndFinanceLeaseObligationsNoncurrent:missing; LongTermDebtNoncurrent:missing; LongTermDebt:present; CurrentDebt:missing,,,,,,,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,,,COMPOSITE_REQUIRED,SEC total debt requires explicit component formula; no configured debt component formula was complete,REQUIRES_COMPOSITION,"LongTermDebtAndFinanceLeaseObligationsCurrent + LongTermDebtAndFinanceLeaseObligationsNoncurrent missing LongTermDebtAndFinanceLeaseObligationsCurrent,LongTermDebtAndFinanceLeaseObligationsNoncurrent; LongTermDebtCurrent + LongTermDebtNoncurrent + ShortTermBorrowings missing LongTermDebtCurrent,LongTermDebtNoncurrent; CurrentDebt + LongTermDebtNoncurrent missing CurrentDebt,LongTermDebtNoncurrent; LongTermDebt + ShortTermBorrowings missing LongTermDebt"
NYSE:JPM,JPM,banking,balance.total_debt,APPLICABLE,LATEST_COMMON_QUARTER,instant,2026-03-31,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_f9efec5aad5513fe7be54a85,"{""canonical_metric"":""balance.total_debt"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-03-31"",""period_type"":""instant""}",sem_f9efec5aad5513fe7be54a85,sem_f9efec5aad5513fe7be54a85,obs_10e1a606fe9c1c0b0299bece,obs_d5970739196977267e38645e,"{""endpoint"":""BALANCE_SHEET"",""field"":""shortLongTermDebtTotal"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt"",""semantic_key"":""sem_f9efec5aad5513fe7be54a85"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":"""",""concept"":"""",""filed_at"":"""",""form"":"""",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_f9efec5aad5513fe7be54a85"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,shortLongTermDebtTotal,1233435000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt,us-gaap,LongTermDebtAndFinanceLeaseObligationsCurrent:missing; LongTermDebtCurrent:missing; ShortTermBorrowings:present; LongTermDebtAndFinanceLeaseObligationsNoncurrent:missing; LongTermDebtNoncurrent:missing; LongTermDebt:present; CurrentDebt:missing,,,,,,,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,,,COMPOSITE_REQUIRED,SEC total debt requires explicit component formula; no configured debt component formula was complete,REQUIRES_COMPOSITION,"LongTermDebtAndFinanceLeaseObligationsCurrent + LongTermDebtAndFinanceLeaseObligationsNoncurrent missing LongTermDebtAndFinanceLeaseObligationsCurrent,LongTermDebtAndFinanceLeaseObligationsNoncurrent; LongTermDebtCurrent + LongTermDebtNoncurrent + ShortTermBorrowings missing LongTermDebtCurrent,LongTermDebtNoncurrent; CurrentDebt + LongTermDebtNoncurrent missing CurrentDebt,LongTermDebtNoncurrent; LongTermDebt + ShortTermBorrowings missing LongTermDebt"
NYSE:JPM,JPM,banking,cashflow.operating_cash_flow,APPLICABLE,LATEST_COMMON_ANNUAL,duration,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_342283f4499c8bbcbc26ea89,"{""canonical_metric"":""cashflow.operating_cash_flow"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""duration""}",sem_342283f4499c8bbcbc26ea89,sem_342283f4499c8bbcbc26ea89,obs_5de3d0d435f87fc01a6e7b1c,obs_0393abeec99b6624c7603730,"{""endpoint"":""CASH_FLOW"",""field"":""operatingCashflow"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_cash_flow.txt"",""semantic_key"":""sem_342283f4499c8bbcbc26ea89"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0001628280-26-008131"",""concept"":""NetCashProvidedByUsedInOperatingActivities"",""filed_at"":""2026-02-13"",""form"":""10-K"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_342283f4499c8bbcbc26ea89"",""source_system"":""SEC_COMPANYFACTS""}",CASH_FLOW,operatingCashflow,100867000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_cash_flow.txt,us-gaap,NetCashProvidedByUsedInOperatingActivities:present,NetCashProvidedByUsedInOperatingActivities,-147782000000,USD,10-K,0001628280-26-008131,2026-02-13,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,248649000000,1.682539145498098550567728140,MISMATCH,selected NetCashProvidedByUsedInOperatingActivities by form/end/duration/unit; latest filed observation wins,DIFFERENT,
NYSE:JPM,JPM,banking,cashflow.operating_cash_flow,APPLICABLE,LATEST_COMMON_QUARTER,duration,2026-01-01,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_6c276d0207cfd91dfc5ea803,"{""canonical_metric"":""cashflow.operating_cash_flow"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-01-01"",""period_type"":""duration""}",sem_6c276d0207cfd91dfc5ea803,sem_6c276d0207cfd91dfc5ea803,obs_206c3b195483d1df98fd0732,obs_1b5400afd3073e26d18e4714,"{""endpoint"":""CASH_FLOW"",""field"":""operatingCashflow"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_cash_flow.txt"",""semantic_key"":""sem_6c276d0207cfd91dfc5ea803"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0001628280-26-029344"",""concept"":""NetCashProvidedByUsedInOperatingActivities"",""filed_at"":""2026-05-01"",""form"":""10-Q"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_6c276d0207cfd91dfc5ea803"",""source_system"":""SEC_COMPANYFACTS""}",CASH_FLOW,operatingCashflow,-211761000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_cash_flow.txt,us-gaap,NetCashProvidedByUsedInOperatingActivities:present,NetCashProvidedByUsedInOperatingActivities,-211761000000,USD,10-Q,0001628280-26-029344,2026-05-01,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,0,0,MATCH,selected NetCashProvidedByUsedInOperatingActivities by form/end/duration/unit; latest filed observation wins,MATCH,
NYSE:JPM,JPM,banking,cashflow.capital_expenditure,APPLICABLE,LATEST_COMMON_ANNUAL,duration,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_c79ee26874a37cee1dc899ba,"{""canonical_metric"":""cashflow.capital_expenditure"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""duration""}",sem_c79ee26874a37cee1dc899ba,sem_c79ee26874a37cee1dc899ba,obs_9a14a908b0114d6e51f0d564,obs_96610e87a330cc8af9d99f46,"{""endpoint"":""CASH_FLOW"",""field"":""capitalExpenditures"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_cash_flow.txt"",""semantic_key"":""sem_c79ee26874a37cee1dc899ba"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":"""",""concept"":"""",""filed_at"":"""",""form"":"""",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_c79ee26874a37cee1dc899ba"",""source_system"":""SEC_COMPANYFACTS""}",CASH_FLOW,capitalExpenditures,0,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_cash_flow.txt,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment:missing; PaymentsToAcquireProductiveAssets:missing; CapitalExpendituresIncurredButNotYetPaid:missing,,,,,,,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,preserve_source_sign_explain_only,,,MISSING_SEC,no candidate concept produced an eligible fact,MISSING_SEC,PaymentsToAcquirePropertyPlantAndEquipment: concept absent; PaymentsToAcquireProductiveAssets: concept absent; CapitalExpendituresIncurredButNotYetPaid: concept absent
NYSE:JPM,JPM,banking,cashflow.capital_expenditure,APPLICABLE,LATEST_COMMON_QUARTER,duration,,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_b116390ef076577e4ca71607,"{""canonical_metric"":""cashflow.capital_expenditure"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":"""",""period_type"":""duration""}",sem_b116390ef076577e4ca71607,sem_b116390ef076577e4ca71607,obs_277cfc41817dcabef98417dc,obs_9a5f07341967083c2b94f74b,"{""endpoint"":""CASH_FLOW"",""field"":""capitalExpenditures"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_cash_flow.txt"",""semantic_key"":""sem_b116390ef076577e4ca71607"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":"""",""concept"":"""",""filed_at"":"""",""form"":"""",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_b116390ef076577e4ca71607"",""source_system"":""SEC_COMPANYFACTS""}",CASH_FLOW,capitalExpenditures,0,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_cash_flow.txt,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment:missing; PaymentsToAcquireProductiveAssets:missing; CapitalExpendituresIncurredButNotYetPaid:missing,,,,,,,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,preserve_source_sign_explain_only,,,MISSING_SEC,no candidate concept produced an eligible fact,MISSING_SEC,PaymentsToAcquirePropertyPlantAndEquipment: concept absent; PaymentsToAcquireProductiveAssets: concept absent; CapitalExpendituresIncurredButNotYetPaid: concept absent
NYSE:JPM,JPM,banking,earnings.diluted_eps,APPLICABLE,LATEST_COMMON_ANNUAL,duration,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_9fb8c1240313ad383f85031a,"{""canonical_metric"":""earnings.diluted_eps"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""duration""}",sem_9fb8c1240313ad383f85031a,sem_9fb8c1240313ad383f85031a,obs_4d411bdbea0a2d9e326b1d80,obs_60bc8711ff73a63669fed7fd,"{""endpoint"":""EARNINGS"",""field"":""reportedEPS"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_earnings.txt"",""semantic_key"":""sem_9fb8c1240313ad383f85031a"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0001628280-26-008131"",""concept"":""EarningsPerShareDiluted"",""filed_at"":""2026-02-13"",""form"":""10-K"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_9fb8c1240313ad383f85031a"",""source_system"":""SEC_COMPANYFACTS""}",EARNINGS,reportedEPS,19.73,USD/share,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_earnings.txt,us-gaap,EarningsPerShareDiluted:present,EarningsPerShareDiluted,20.02,USD/shares,10-K,0001628280-26-008131,2026-02-13,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,0.29,0.01448551448551448551448551449,MISMATCH,selected EarningsPerShareDiluted by form/end/duration/unit; latest filed observation wins; annualEarnings quarterly duplicate excluded when detected,DIFFERENT,
NYSE:JPM,JPM,banking,earnings.diluted_eps,APPLICABLE,LATEST_COMMON_QUARTER,duration,2026-01-01,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_2bdf6a74adeeb102311df7df,"{""canonical_metric"":""earnings.diluted_eps"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-01-01"",""period_type"":""duration""}",sem_2bdf6a74adeeb102311df7df,sem_2bdf6a74adeeb102311df7df,obs_149019cf43efb9cf6ac5c17c,obs_5940f8561408760c38695886,"{""endpoint"":""EARNINGS"",""field"":""reportedEPS"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_earnings.txt"",""semantic_key"":""sem_2bdf6a74adeeb102311df7df"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0001628280-26-029344"",""concept"":""EarningsPerShareDiluted"",""filed_at"":""2026-05-01"",""form"":""10-Q"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_2bdf6a74adeeb102311df7df"",""source_system"":""SEC_COMPANYFACTS""}",EARNINGS,reportedEPS,5.94,USD/share,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_earnings.txt,us-gaap,EarningsPerShareDiluted:present,EarningsPerShareDiluted,5.94,USD/shares,10-Q,0001628280-26-029344,2026-05-01,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,0.00,0,MATCH,selected EarningsPerShareDiluted by form/end/duration/unit; latest filed observation wins,MATCH,
NYSE:CAT,CAT,capital_goods_manufacturing,financial.revenue,APPLICABLE,LATEST_COMMON_ANNUAL,duration,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_9988b48914d9b70de4441c37,"{""canonical_metric"":""financial.revenue"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""duration""}",sem_9988b48914d9b70de4441c37,sem_9988b48914d9b70de4441c37,obs_0a75692e57ec9db4dd92177c,obs_6760d5b3fec8edd54a8bac9a,"{""endpoint"":""INCOME_STATEMENT"",""field"":""totalRevenue"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_income_statement.txt"",""semantic_key"":""sem_9988b48914d9b70de4441c37"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000008"",""concept"":""Revenues"",""filed_at"":""2026-02-13"",""form"":""10-K"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_9988b48914d9b70de4441c37"",""source_system"":""SEC_COMPANYFACTS""}",INCOME_STATEMENT,totalRevenue,67589000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_income_statement.txt,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax:missing; Revenues:present; SalesRevenueNet:present,Revenues,67589000000,USD,10-K,0000018230-26-000008,2026-02-13,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,0,0,MATCH,selected Revenues by form/end/duration/unit; latest filed observation wins,MATCH,RevenueFromContractWithCustomerExcludingAssessedTax: concept absent
